id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
8860,0.035832,tcp,-,FIN,30,42,2302,34406,1981.469131,31,29,496985.9375,7498772,5,15,1.224621,0.861756,69.05102,59.923614,255,3521976590,1375852097,255,0.000622,0.000496,0.000126,77,819,0,0,15,0,7,12,1,10,0,0,0,17,11,0,Normal,0
8948,0.005628,tcp,-,FIN,22,14,1470,1728,6218.905458,31,29,1995735.625,2281450,5,4,0.296211,0.382846,19.464025,0.476907,255,2078470101,2078755753,255,0.000659,0.000526,0.000133,67,123,0,0,3,0,2,3,1,6,0,0,0,3,6,0,Normal,0
9036,0.034316,tcp,-,FIN,22,24,1920,4312,1311.341664,31,29,427322.5313,963515.5625,6,6,1.617809,1.465217,206.686884,190.655649,255,3410686670,3411009902,255,0.000734,0.000607,0.000127,87,180,0,0,7,0,4,1,1,4,0,0,0,3,5,0,Normal,0
9123,0.043102,tcp,-,FIN,22,24,1920,4312,1044.035082,31,29,340216.2188,767110.5625,6,6,2.035429,1.847522,214.310099,200.283373,255,3682102515,1532828328,255,0.000718,0.000577,0.000141,87,180,0,0,6,0,1,1,1,3,0,0,0,1,2,0,Normal,0
9211,0.018177,tcp,-,FIN,16,18,1540,1644,1815.481022,31,29,635528.375,683501.125,4,4,1.1836,1.042177,71.679839,2.107458,255,225045631,229740969,255,0.000568,0.000457,0.000111,96,91,0,0,8,0,7,6,1,6,0,0,0,11,11,0,Normal,0
9299,0.002827,tcp,ftp-data,FIN,6,8,320,1882,4598.514154,31,29,755571.25,4660771,1,2,0.5038,0.336429,28.333104,0.545794,255,3801673887,1660000482,255,0.000591,0.000467,0.000124,53,235,0,0,1,0,2,1,1,2,0,0,0,2,1,0,Normal,0
9386,0.01601,tcp,-,FIN,48,50,2974,30506,6058.713516,31,29,1455590.25,14938664,7,18,0.348644,0.316796,19.402923,17.822107,255,408797591,2554416962,255,0.000611,0.000484,0.000127,62,610,0,0,4,0,4,1,1,2,0,0,0,3,6,0,Normal,0
9474,0.036853,tcp,-,FIN,30,42,2302,34406,1926.573115,31,29,483217.0938,7291021,5,15,1.259897,0.886098,70.719073,59.762823,255,357561344,361006088,255,0.000654,0.000521,0.000133,77,819,0,0,18,0,6,4,1,4,0,0,0,4,8,0,Normal,0
9562,0.004378,udp,-,CON,4,4,568,312,1598.903679,31,29,778437.6875,427592.5313,0,0,1.160667,1.002667,1.632239,1.410914,0,0,0,0,0,0,0,142,78,0,0,9,0,7,1,1,5,0,0,0,5,17,0,Normal,0
9650,0.009831,tcp,-,FIN,38,40,2438,18508,7832.366907,31,29,1931848.25,14684976,7,13,0.268114,0.244658,15.00361,13.818394,255,1617557511,3783731518,255,0.000659,0.000531,0.000128,64,463,0,0,2,0,2,1,1,4,0,0,0,2,3,0,Normal,0
9737,0.016787,tcp,-,FIN,38,40,2438,19266,4586.882707,31,29,1131351.625,8952165,7,13,0.445108,0.427184,0,25.825325,255,1441322286,1479445058,255,0.000675,0.00055,0.000125,64,482,0,0,6,0,2,1,1,2,0,0,0,2,5,0,Normal,0
9825,0.024969,tcp,http,FIN,8,10,1058,822,680.844237,31,29,296687.875,237094,2,2,3.517286,2.721778,233.669079,5.368741,255,1381316429,3527708688,255,0.000594,0.000469,0.000125,132,82,1,82,2,0,5,1,1,1,0,0,1,5,4,0,Normal,0
9913,0.001039,udp,dns,CON,2,2,146,178,2887.391736,31,29,562078.9375,685274.3125,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,4,1,1,3,0,0,0,2,3,0,Normal,0
10000,0.001047,udp,dns,CON,2,2,146,178,2865.329359,31,29,557784.125,680038.1875,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,3,2,1,1,0,0,0,3,2,0,Normal,0
10088,0.013042,tcp,-,FIN,16,18,1540,1644,2530.286742,31,29,885753.6875,952614.625,4,4,0.849,0.740235,58.957928,1.346365,255,382591540,2534078353,255,0.00057,0.000453,0.000117,96,91,0,0,14,0,8,6,1,6,0,0,0,10,8,0,Normal,0
10176,0.013235,tcp,-,FIN,16,18,1540,1644,2493.388749,31,29,872837.1875,938723.0625,4,4,0.861667,0.751412,59.618495,1.376064,255,1222592922,3374089148,255,0.000571,0.000456,0.000115,96,91,0,0,18,0,6,4,1,10,0,0,0,6,10,0,Normal,0
10264,0.000979,udp,dns,CON,2,2,146,178,3064.351366,31,29,596527.0625,727272.75,0,0,0.009,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,3,1,1,2,0,0,0,3,5,0,Normal,0
10351,0.016533,tcp,-,FIN,40,42,2558,23162,4899.292207,31,29,1207282.375,10941027,7,14,0.415256,0.390829,25.766746,23.876488,255,1195369175,1214302740,255,0.000633,0.000504,0.000129,64,551,0,0,7,0,8,1,1,2,0,0,0,2,5,0,Normal,0
10439,1.006887,tcp,http,FIN,12,18,1580,10168,28.801644,31,29,11512.71289,76306.47656,3,5,91.410911,59.196355,9530.523905,7675.720091,255,2423675664,2420502239,255,0.000706,0.000545,0.000161,132,565,1,3924,1,0,2,1,1,2,0,0,1,6,1,0,Normal,0
10527,0.004045,tcp,ftp-data,FIN,6,8,320,1826,3213.844384,31,29,528059.375,3160445,1,2,0.7448,0.5,43.606775,0.91632,255,1363639571,3517002198,255,0.000701,0.000541,0.00016,53,228,0,0,3,0,6,1,1,5,0,0,0,8,3,0,Normal,0
10614,0.057843,tcp,-,FIN,68,70,4014,59460,2368.480209,31,29,546997.9375,8106218.5,7,28,0.85806,0.830551,51.996379,49.606103,255,1027884811,3198156448,255,0.000671,0.000534,0.000137,59,849,0,0,6,0,2,1,1,1,0,0,0,3,2,0,Normal,0
10702,1.004725,tcp,http,FIN,12,18,1580,10168,28.86362,31,29,11537.48535,76470.67969,3,5,91.307366,59.07053,9528.586944,7674.658967,255,2231736493,2232730267,255,0.000647,0.000522,0.000125,132,565,1,3924,2,0,2,2,1,2,0,0,1,4,1,0,Normal,0
10790,0.152994,tcp,-,FIN,68,70,4014,59460,895.459912,31,29,206805.4844,3064747.5,7,28,2.313379,2.20958,121.816519,116.904893,255,3705734636,3786406180,255,0.000648,0.000524,0.000124,59,849,0,0,3,0,2,1,1,4,0,0,0,4,4,0,Normal,0
10878,0.006775,tcp,ftp-data,FIN,6,8,320,1826,1918.819151,31,29,315276.75,1886937.25,1,2,1.2852,0.901571,82.878098,1.43684,255,2818252164,2822687666,255,0.00058,0.000461,0.000119,53,228,0,0,3,0,4,1,1,4,0,0,0,7,3,0,Normal,0
10965,0.001739,udp,-,CON,4,4,528,304,4025.301966,31,29,1821736.625,1048878.625,0,0,0.435667,0.232,0.610468,0.320322,0,0,0,0,0,0,0,132,76,0,0,3,0,3,1,1,3,0,0,0,3,7,0,Normal,0
11053,0.931823,tcp,-,FIN,10,8,498,354,18.243808,254,252,3854.809326,2661.449707,2,1,89.483222,119.061,5010.126586,218.708266,255,3402157535,651454332,255,0.181064,0.098389,0.082675,50,44,0,0,5,1,2,1,1,4,0,0,0,1,4,0,Normal,0
11141,0.493015,tcp,smtp,FIN,52,40,37268,3276,184.578566,31,29,593117.875,51844.26563,18,8,9.660039,12.628205,897.362459,30.288082,255,3190767156,1042134060,255,0.000632,0.000511,0.000121,717,82,0,0,1,0,1,1,1,1,0,0,0,2,1,0,Normal,0
11228,0.03481,tcp,-,FIN,22,14,1470,1728,1005.458226,31,29,322665.9063,368859.5313,5,4,1.657619,2.623923,204.201267,8.043443,255,1358862624,1359165561,255,0.000695,0.00057,0.000125,67,123,0,0,6,0,5,1,1,4,0,0,0,1,15,0,Normal,0
11316,0.222364,tcp,ftp-data,FIN,8,12,424,8824,85.445488,31,29,13347.48438,291018.3438,1,4,31.719143,20.172001,2160.932731,1723.613311,255,1044163487,3619759255,255,0.000591,0.000468,0.000123,53,735,0,0,3,0,5,1,1,4,0,0,0,4,3,0,Normal,0
11404,0.004726,tcp,-,FIN,18,18,4528,2456,7405.83983,31,29,7239949,3927211,7,7,0.259647,0.245941,12.853248,0.324844,255,3859089987,1716752740,255,0.000678,0.000541,0.000137,252,136,0,0,9,0,4,1,1,3,0,0,0,3,5,0,Normal,0
11492,0.115033,tcp,-,FIN,90,92,5174,83812,1573.461519,31,29,355863.0938,5765371.5,7,39,1.289,1.270944,76.903745,76.257523,255,346215653,2491932143,255,0.000779,0.000639,0.00014,57,911,0,0,7,0,8,1,1,1,0,0,0,3,6,0,Normal,0
11579,0.068983,tcp,-,FIN,68,70,4014,59460,1985.996449,31,29,458663.7188,6797152.5,7,28,1.023955,1.007735,70.234349,70.104105,255,4204776031,4227219661,255,0.000578,0.000454,0.000124,59,849,0,0,15,0,2,1,1,4,0,0,0,1,4,0,Normal,0
11667,1.007932,tcp,http,FIN,12,18,1580,10168,28.771784,31,29,11500.77637,76227.36719,3,5,91.599364,59.188941,9530.384849,7675.013751,255,2136677488,2138049444,255,0.001832,0.001717,0.000115,132,565,1,3924,1,0,2,1,1,2,0,0,1,1,1,0,Normal,0
11755,0.00173,udp,-,CON,4,4,528,304,4046.242732,31,29,1831213.875,1054335.25,0,0,0.453,0.215667,0.632862,0.299346,0,0,0,0,0,0,0,132,76,0,0,4,0,3,1,1,4,0,0,0,3,3,0,Normal,0
11842,0.023738,tcp,smtp,FIN,52,42,37372,3380,3917.768889,31,29,12352852,1112140.875,18,8,0.4679,0.565829,27.904378,1.065369,255,1738734740,1739707535,255,0.000678,0.000535,0.000143,719,80,0,0,2,0,3,2,1,1,0,0,0,7,1,0,Normal,0
11930,0.946483,tcp,-,FIN,10,8,514,354,17.961231,254,252,3913.435303,2620.226562,2,1,105.061556,114.754711,5274.04157,217.439938,255,3301800419,4009329967,255,0.255012,0.143191,0.111821,51,44,0,0,3,1,1,1,1,3,0,0,0,2,4,0,Normal,0
12018,0.00102,udp,dns,CON,2,2,130,162,2941.176566,31,29,509803.9375,635294.125,0,0,0.008,0.005,0,0,0,0,0,0,0,0,0,65,81,0,0,1,0,4,1,1,1,0,0,0,2,1,0,Normal,0
12106,0.038944,tcp,-,FIN,68,70,4014,59460,3517.87195,31,29,812448.6875,12040058,7,28,0.576239,0.55687,0,33.598344,255,203768700,215410799,255,0.00065,0.000517,0.000133,59,849,0,0,4,0,3,1,1,2,0,0,0,3,4,0,Normal,0
12193,0.086963,tcp,-,FIN,22,14,1470,1728,402.470026,31,29,129158.3828,147649,5,4,4.141095,6.635308,400.058514,14.870434,255,1484418067,3630114423,255,0.000719,0.00058,0.000139,67,123,0,0,11,0,2,2,1,3,0,0,0,3,4,0,Normal,0
12281,0.605401,tcp,-,FIN,224,438,12934,548216,1091.838339,31,29,170161.5938,7227804.5,21,197,2.713421,1.387433,563.97903,401.255108,255,3599615600,1458269485,255,0.000595,0.000475,0.00012,58,1252,0,0,5,0,3,2,1,5,0,0,0,4,11,0,Normal,0
12369,0.008729,tcp,ssh,FIN,32,24,3728,5474,6300.836549,31,29,3310345,4807882,7,7,0.301,0.35287,19.325027,0.501302,255,2361667829,2361896495,255,0.000974,0.000479,0.000495,117,228,0,0,1,0,4,1,1,1,0,0,0,4,1,0,Normal,0
12456,0.005445,tcp,-,FIN,22,14,1470,1728,6427.915774,31,29,2062810,2358126.75,5,4,0.27225,0.364154,18.304093,0.444632,255,536934863,537216646,255,0.000722,0.000584,0.000138,67,123,0,0,4,0,1,1,1,1,0,0,0,3,4,0,Normal,0
12544,1.112957,tcp,http,FIN,12,18,1580,10168,26.056712,31,29,10415.49707,69034.11719,3,5,101.145634,65.435526,9586.062364,7718.233133,255,3792128962,1647782410,255,0.000717,0.000549,0.000168,132,565,1,3924,1,0,3,1,1,2,0,0,1,3,1,0,Normal,0
12632,0.33322,tcp,ftp-data,FIN,14,6,8928,320,57.019386,31,29,199051.6719,6410.179199,4,1,25.632307,66.514398,2082.968782,83.772297,255,1923903438,2751628564,255,0.000673,0.000526,0.000147,638,53,0,0,7,0,3,1,1,5,0,0,0,11,4,0,Normal,0
12720,0.061897,tcp,-,FIN,22,14,1470,1728,565.455529,31,29,181462.75,207441.4063,5,4,3.09485,4.705769,373.593522,14.14562,255,2274838452,2275148707,255,0.000743,0.000597,0.000146,67,123,0,0,6,0,2,2,2,2,0,0,0,2,3,0,Normal,0
12807,0.001048,udp,dns,CON,2,2,146,178,2862.595564,31,29,557251.9375,679389.375,0,0,0.009,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,1,1,1,2,0,0,0,4,1,0,Normal,0
12895,0.001179,udp,dns,CON,2,2,146,178,2544.529233,31,29,495335.0313,603901.625,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,4,1,1,4,0,0,0,6,3,0,Normal,0
12983,0.000058,udp,-,INT,2,0,503,0,17241.37888,64,0,34758620,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,252,0,0,0,37,0,37,37,37,37,0,0,0,37,37,0,Normal,0
13070,0.177685,tcp,smtp,FIN,52,38,37152,3172,500.886421,31,29,1640566.25,139077.5938,18,8,3.477118,4.787919,441.793789,15.717042,255,34817569,35834308,255,0.000651,0.000529,0.000122,714,83,0,0,2,0,3,2,1,2,0,0,0,6,1,0,Normal,0
13158,0.095294,tcp,ftp-data,FIN,6,8,320,1882,136.419923,31,29,22414.84375,138266.8438,1,2,18.9936,13.535857,1333.402426,32.850977,255,1936416347,1018965575,255,0.000663,0.00054,0.000123,53,235,0,0,4,0,1,1,1,4,0,0,0,4,3,0,Normal,0
13246,0.03489,tcp,-,FIN,62,62,3718,45696,3525.365457,31,29,838979.625,10308742,7,24,0.566623,0.572767,0,0.838175,255,3384398368,1257924956,255,0.000773,0.000521,0.000252,60,737,0,0,9,0,2,1,1,1,0,0,0,5,5,0,Normal,0
13334,0.941679,tcp,-,FIN,16,18,1540,1644,35.043789,31,29,12267.4502,13193.45508,4,4,62.754666,55.363469,4177.890127,118.077008,255,2329681260,2421748624,255,0.000615,0.000492,0.000123,96,91,0,0,6,0,5,3,1,3,0,0,0,5,9,0,Normal,0
13421,0.034529,tcp,-,FIN,60,62,3614,45696,3504.30068,31,29,823423.75,10416519,7,24,0.59914,0.5671,37.873956,36.448435,255,2976916310,852067033,255,0.000632,0.0005,0.000132,60,737,0,0,2,0,2,1,1,1,0,0,0,1,10,0,Normal,0
13509,0.005482,tcp,-,FIN,18,18,3936,2456,6384.531387,31,29,5425757,3385625.75,7,7,0.304529,0.292647,17.082601,0.49413,255,3396917549,1250280622,255,0.000642,0.000501,0.000141,219,136,0,0,12,0,5,1,1,3,0,0,0,6,8,0,Normal,0
13597,0.890006,tcp,ssh,FIN,126,124,12648,13202,279.773393,31,29,112790.25,117716.0625,35,33,7.355421,7.230114,721.231366,714.995557,255,2265234554,120152827,255,0.000702,0.000576,0.000126,100,106,0,0,1,0,2,1,1,1,0,0,0,1,2,0,Normal,0
13684,0.053874,tcp,ssh,FIN,32,24,3728,5474,1020.900603,31,29,536362.625,779002.875,7,7,1.7958,2.312174,157.204067,5.337471,255,1756803409,1757064103,255,0.00072,0.000573,0.000147,117,228,0,0,1,0,1,1,1,1,0,0,0,4,1,0,Normal,0
13772,9.21018,tcp,-,FIN,234,438,13454,548216,72.854166,31,29,11636.68848,475096.0313,21,197,39.696758,21.07476,12158.15931,8874.706679,255,1611778700,3815636265,255,0.000637,0.000501,0.000136,57,1252,0,0,3,0,6,1,1,4,0,0,0,1,9,0,Normal,0
13860,0.000977,udp,dns,CON,2,2,132,164,3070.624396,31,29,540429.875,671443.1875,0,0,0.001,0.005,0,0,0,0,0,0,0,0,0,66,82,0,0,2,0,4,1,1,2,0,0,0,8,4,0,Normal,0
13948,11.406179,tcp,-,FIN,234,438,13454,548216,58.827761,31,29,9396.310547,383627.1563,21,197,48.951135,26.159845,18326.02028,13382.15976,255,3761360451,1670224983,255,0.000612,0.000481,0.000131,57,1252,0,0,3,0,6,1,1,4,0,0,0,6,9,0,Normal,0
14035,0.0175,tcp,ssh,FIN,126,124,12648,13202,14228.57137,31,29,5736228.5,5986743,35,33,0.145833,0.142093,9.665942,0,255,204881129,205187118,255,0.000727,0.000605,0.000122,100,106,0,0,1,0,2,1,1,2,0,0,0,3,3,0,Normal,0
14123,0.00795,tcp,ssh,FIN,32,24,3728,5474,6918.238589,31,29,3634716.75,5278993.5,7,7,0.256452,0.332,15.833698,0.51002,255,653960660,2799624840,255,0.000638,0.000522,0.000116,117,228,0,0,1,0,2,1,1,1,0,0,0,5,1,0,Normal,0
14211,0.002701,tcp,ftp-data,FIN,6,8,320,1882,4813.032072,31,29,790818.1875,4878193,1,2,0.479,0.313429,26.499938,0.50201,255,2683938785,2687539225,255,0.000614,0.000504,0.00011,53,235,0,0,3,0,5,1,1,4,0,0,0,5,3,0,Normal,0
14298,0.001054,udp,dns,CON,2,2,130,162,2846.299829,31,29,493358.625,614800.75,0,0,0.009,0.006,0,0,0,0,0,0,0,0,0,65,81,0,0,4,0,2,1,1,1,0,0,0,5,4,0,Normal,0
14386,0.003476,tcp,-,FIN,20,16,1366,1832,10069.0451,31,29,2987341.75,3953970.25,5,4,0.182947,0.185667,10.038125,0.265947,255,186869716,2332570428,255,0.000676,0.000563,0.000113,68,115,0,0,4,0,3,1,1,1,0,0,0,1,6,0,Normal,0
14474,5.12707,tcp,-,FIN,440,858,24744,1094788,252.970998,31,29,38521.80859,1706258,38,390,11.731723,5.995945,5439.085274,3894.520103,255,684886487,2838217998,255,0.000666,0.000534,0.000132,56,1276,0,0,14,0,6,1,1,5,0,0,0,1,12,0,Normal,0
14562,0.215944,tcp,-,FIN,24,24,4248,2768,217.649013,31,29,150816.875,98284.73438,7,7,9.375565,9.366695,680.440577,19.225002,255,3219499128,3218525459,255,0.000632,0.000505,0.000127,177,115,0,0,3,0,7,1,1,4,0,0,0,6,10,0,Normal,0
14649,0.00376,tcp,ftp-data,FIN,8,12,424,8824,5053.1915,31,29,789361.6875,17210638,1,4,0.491429,0.297636,30.082314,18.755609,255,3229104978,1086360690,255,0.000609,0.000484,0.000125,53,735,0,0,3,0,8,1,1,4,0,0,0,7,3,0,Normal,0
14737,0.895768,tcp,ssh,FIN,130,124,12856,13202,282.439207,31,29,113940.2188,116958.8594,35,33,6.943938,7.396843,489.907873,0,255,1022429253,1022740370,255,0.000763,0.000624,0.000139,99,106,0,0,1,0,4,1,1,1,0,0,0,6,2,0,Normal,0
14825,0.283318,tcp,-,FIN,22,24,1920,4312,158.832118,31,29,51758.09375,116702.7813,6,6,13.475,12.291956,867.17801,821.147988,255,1034945972,1035246675,255,0.000752,0.000595,0.000157,87,180,0,0,6,0,4,1,1,2,0,0,0,2,3,0,Normal,0
14912,1.007887,tcp,http,FIN,14,18,1684,10168,30.757416,31,29,12414.08984,76230.76563,3,5,77.503305,59.258824,8765.648039,7674.385069,255,2832851965,688535604,255,0.000601,0.000484,0.000117,120,565,1,3924,1,0,4,1,1,2,0,0,1,7,1,0,Normal,0
15000,0.001066,udp,dns,CON,2,2,130,162,2814.258996,31,29,487804.9063,607879.9375,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,65,81,0,0,4,0,5,1,1,1,0,0,0,6,2,0,Normal,0
15088,0.001014,udp,dns,CON,2,2,146,178,2958.579772,31,29,575936.875,702169.625,0,0,0.006,0.005,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,2,3,1,2,0,0,0,3,2,0,Normal,0
15175,0.040313,tcp,-,FIN,64,66,3806,54798,3199.960174,31,29,743581.4375,10709795,7,26,0.644048,0.611431,36.557716,34.511042,255,1672494937,1672792091,255,0.000694,0.000562,0.000132,59,830,0,0,5,0,6,1,1,5,0,0,0,3,6,0,Normal,0
15263,0.164448,udp,-,CON,4,4,568,320,42.566649,31,29,20723.87695,11675.42383,0,0,49.683,30.006666,70.254594,42.425227,0,0,0,0,0,0,0,142,80,0,0,3,0,2,1,1,3,0,0,0,2,3,0,Normal,0
15351,0.055343,tcp,-,FIN,18,20,3936,2560,668.557922,31,29,537448.3125,351553.0625,7,7,3.232824,2.883842,390.670323,11.007461,255,2702919650,560819550,255,0.00067,0.000547,0.000123,219,128,0,0,3,0,6,1,1,1,0,0,0,1,12,0,Normal,0
15439,50.004387,ospf,-,INT,6,0,384,0,0.099991,1,0,51.195507,0,0,0,10000.877,0,3.464279,0,0,0,0,0,0,0,0,64,0,0,0,1,0,2,1,2,1,0,0,0,1,2,0,Normal,0
15526,0.175702,tcp,smtp,FIN,52,42,37372,3380,529.305284,31,29,1668916.625,150254.4063,18,8,3.50686,4.272829,453.248932,15.369047,255,2644383682,2649638233,255,0.000636,0.000512,0.000124,719,80,0,0,2,0,6,1,1,1,0,0,0,2,2,0,Normal,0
15614,18.115461,tcp,-,FIN,454,858,25472,1094788,72.36912,31,29,11224.00293,482908.1563,38,390,40.07774,21.137461,15712.20876,11430.64111,255,4152856757,4217275275,255,0.000958,0.000642,0.000316,56,1276,0,0,9,0,2,2,1,5,0,0,0,2,4,0,Normal,0
15702,1.005832,tcp,http,FIN,12,18,1580,10168,28.831854,31,29,11524.78809,76386.51563,3,5,91.406906,59.134883,9528.005494,7675.099402,255,942562950,3088975872,255,0.000675,0.000536,0.000139,132,565,1,3924,2,0,5,1,1,1,0,0,1,1,1,0,Normal,0
15789,0.264712,tcp,smtp,FIN,52,42,37268,3380,351.325206,31,29,1104657.125,99731.02344,18,8,5.2873,6.604575,574.200817,19.384096,255,4101094843,4097975606,255,0.000653,0.000523,0.00013,717,80,0,0,2,0,2,1,1,1,0,0,0,2,2,0,Normal,0
15877,0.002849,tcp,ftp-data,FIN,6,8,320,1882,4563.004498,31,29,749736.75,4624780.5,1,2,0.5084,0.327857,27.748944,0.532481,255,2207490365,65972655,255,0.000699,0.000552,0.000147,53,235,0,0,6,0,5,1,1,8,0,0,0,10,8,0,Normal,0
15965,0.064921,tcp,-,FIN,22,14,1470,1728,539.11678,31,29,173010.2813,197778.8438,5,4,3.24605,4.940769,376.35989,14.169858,255,74615973,74904237,255,0.000676,0.000552,0.000124,67,123,0,0,2,0,3,1,1,1,0,0,0,1,8,0,Normal,0
16053,0.001055,udp,dns,CON,2,2,146,178,2843.601894,31,29,553554.5,674881.5,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,2,2,1,2,0,0,0,5,4,0,Normal,0
16140,0.039932,tcp,-,FIN,90,92,5174,83812,4532.705443,31,29,1025142.688,16608434,7,39,0.460616,0.431791,23.88203,22.773843,255,759647545,2909546833,255,0.000752,0.00063,0.000122,57,911,0,0,11,0,3,1,1,4,0,0,0,2,5,0,Normal,0
16228,0.284339,tcp,-,FIN,210,400,12138,501566,2141.80952,31,29,339904.125,14076521,19,180,1.365486,0.711376,74.611003,42.94603,255,952169449,955553524,255,0.000619,0.000497,0.000122,58,1254,0,0,8,0,7,7,1,7,0,0,0,10,9,0,Normal,0
16316,0.004401,udp,-,CON,4,4,568,312,1590.547525,31,29,774369.4375,425357.8438,0,0,1.203667,0.975,1.69305,1.371787,0,0,0,0,0,0,0,142,78,0,0,3,0,4,1,1,3,0,0,0,4,7,0,Normal,0
16403,0.12838,tcp,ftp-data,FIN,6,8,320,1826,101.261878,31,29,16638.10547,99579.375,1,2,25.614,18.262143,1801.170219,44.413996,255,4241933442,2494657009,255,0.00068,0.000541,0.000139,53,228,0,0,5,0,5,1,1,5,0,0,0,6,2,0,Normal,0
16491,0.318222,tcp,-,FIN,26,28,4944,2976,166.550403,31,29,119514.0547,72150.89063,7,7,12.71628,11.765777,832.496081,22.231039,255,141586518,144659051,255,0.000666,0.000542,0.000124,190,106,0,0,9,0,5,1,1,3,0,0,0,3,11,0,Normal,0
16579,0.039884,tcp,-,FIN,90,92,5174,83812,4538.16055,31,29,1026376.438,16628422,7,39,0.444697,0.441573,23.436983,23.481908,255,1521576287,3667270832,255,0.000733,0.000575,0.000158,57,911,0,0,9,0,1,1,1,1,0,0,0,3,2,0,Normal,0
16667,0.010926,tcp,-,FIN,34,36,2230,13500,6315.211513,31,29,1585209.625,9610104,7,11,0.321515,0.2952,22.735027,20.918059,255,3352982567,1207892290,255,0.000726,0.000585,0.000141,66,375,0,0,9,0,2,1,1,1,0,0,0,2,8,0,Normal,0
16754,0.042991,tcp,-,FIN,84,86,4862,75600,3931.055231,31,29,894140.625,13904491,7,36,0.514072,0.506083,30.286713,30.310591,255,320113108,327531976,255,0.000599,0.000477,0.000122,58,879,0,0,4,0,3,1,1,1,0,0,0,3,8,0,Normal,0
16842,0.00173,udp,-,CON,4,4,544,304,4046.242732,31,29,1886705.125,1054335.25,0,0,0.449667,0.214,0.630268,0.296988,0,0,0,0,0,0,0,136,76,0,0,8,0,3,1,1,2,0,0,0,4,4,0,Normal,0
16930,0.001057,udp,dns,CON,2,2,146,178,2838.221339,31,29,552507.0625,673604.5,0,0,0.008,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,5,1,1,2,0,0,0,3,3,0,Normal,0
17017,0.046455,tcp,ftp-data,FIN,6,8,320,1932,279.840708,31,29,45979.98047,291206.5313,1,2,9.2282,6.561286,643.24041,15.757112,255,42958138,2204502586,255,0.000646,0.000523,0.000123,53,242,0,0,6,0,4,1,1,7,0,0,0,5,6,0,Normal,0
17105,0.006003,tcp,-,FIN,22,24,1958,2308,7496.252071,31,29,2490754.75,2947859.5,6,6,0.28295,0.236478,17.374937,14.644347,255,3992533331,1843241730,255,0.000688,0.000563,0.000125,89,96,0,0,6,0,2,1,1,1,0,0,0,1,4,0,Normal,0
17193,0.129887,tcp,-,FIN,84,86,4862,75600,1301.130986,31,29,295949.5625,4602216,7,36,1.580207,1.558373,88.708269,88.400319,255,105147107,2256782857,255,0.00069,0.000539,0.000151,58,879,0,0,5,0,2,1,1,1,0,0,0,3,4,0,Normal,0
17281,11.991847,tcp,http,FIN,326,746,17434,1087890,89.310679,31,29,11595.21094,724780.4375,2,370,37.010944,16.095707,2317.593405,1508.263591,255,487595484,2638157100,255,0.00074,0.000542,0.000198,53,1458,1,524288,2,0,3,1,1,1,0,0,1,1,2,0,Normal,0
17368,0.005694,tcp,-,FIN,22,24,1920,4312,7903.055778,31,29,2575342.5,5806814,6,6,0.267,0.225739,16.386461,13.13255,255,537658659,537896692,255,0.000614,0.000496,0.000118,87,180,0,0,6,0,2,1,1,1,0,0,0,4,5,0,Normal,0
17456,0.017212,udp,-,CON,4,4,568,304,406.693011,31,29,198001.3906,105972.5781,0,0,1.175333,5.247,1.652273,7.410479,0,0,0,0,0,0,0,142,76,0,0,7,0,5,1,1,4,0,0,0,4,9,0,Normal,0
17544,5.262936,tcp,-,FIN,432,858,24328,1094788,244.92032,31,29,36894.99609,1662209.75,38,390,12.267177,6.154944,4929.367201,3490.458442,255,3417581143,3418681785,255,0.001503,0.000456,0.001047,56,1276,0,0,9,0,4,2,1,4,0,0,0,2,11,0,Normal,0
17631,0.249132,tcp,-,FIN,86,86,4966,75600,686.383102,31,29,157635.3125,2399402.75,7,36,2.927365,2.925247,158.932788,4.119783,255,2013021288,2047319363,255,0.000633,0.000484,0.000149,58,879,0,0,9,0,2,1,1,1,0,0,0,2,11,0,Normal,0
