key_generation_time,ciphertext_entropy,hash_collision_count,request_frequency,response_time,payload_size,connection_duration,packet_interarrival,failed_attempts,session_duration,request_size_variance,encryption_rounds,decryption_success_rate,memory_usage,cpu_usage,network_latency,protocol_violations,anomaly_score,label,attack_type
0.260810,4.878190,14.000000,818.903575,0.242059,439.000000,0.000000,0.001389,85.000000,13.000000,3.776549,1.000000,0.364107,0.757462,0.578409,0.022145,4.000000,0.657971,1,brute_force
0.029386,7.201613,0.000000,59.755822,0.012696,444.000000,0.000000,0.375743,0.000000,85.000000,157.315316,1.000000,0.993871,0.066284,0.150053,0.002570,0.000000,0.088844,0,正常
0.685050,4.848626,2.000000,51.844851,0.586788,2021.000000,193.000000,0.034163,2.000000,232.000000,468.796641,1.000000,0.854042,0.453009,0.204159,0.056957,1.000000,0.692686,1,side_channel
1.640333,6.458439,7.000000,51.735058,0.468811,101.000000,378.000000,0.087505,13.000000,506.000000,15.909160,4.000000,0.382078,0.844497,0.559664,0.028383,5.000000,0.974756,1,key_recovery
0.070370,7.978472,1.000000,63.404806,0.013951,440.000000,27.000000,0.427146,0.000000,196.000000,20.262005,1.000000,0.986546,0.143786,0.103735,0.005208,0.000000,0.005125,0,正常
0.096404,7.996821,1.000000,50.759517,0.070147,382.000000,3.000000,0.451595,0.000000,179.000000,40.010254,1.000000,0.994001,0.140280,0.170876,0.010710,0.000000,0.006330,0,正常
0.244681,4.984531,42.000000,262.331686,0.240134,237.000000,1.000000,0.008080,36.000000,12.000000,6.806599,1.000000,0.486449,0.637708,0.535771,0.020366,8.000000,0.736318,1,brute_force
0.081964,7.664248,0.000000,10.255569,0.019368,979.000000,14.000000,0.141134,0.000000,172.000000,156.327242,1.000000,0.982879,0.199647,0.090927,0.014771,0.000000,0.053664,0,正常
0.023788,7.931591,0.000000,47.862085,0.052496,1040.000000,17.000000,0.158863,0.000000,296.000000,100.785578,1.000000,0.985136,0.252145,0.133475,0.004227,0.000000,0.043533,0,正常
0.034837,7.010821,0.000000,71.052295,0.076497,1645.000000,26.000000,0.188992,0.000000,197.000000,88.066609,1.000000,0.985054,0.086835,0.146201,0.018982,0.000000,0.085992,0,正常
0.029990,7.373711,0.000000,49.200857,0.033709,1303.000000,26.000000,0.289450,0.000000,272.000000,120.209402,1.000000,0.993874,0.057305,0.066406,0.011894,0.000000,0.110181,0,正常
0.068016,7.708053,1.000000,69.277339,0.034197,1340.000000,24.000000,0.302230,0.000000,137.000000,162.070102,1.000000,0.996676,0.079945,0.026933,0.001406,0.000000,0.052453,0,正常
0.522370,5.867585,4.000000,51.265628,0.274561,1506.000000,236.000000,0.011577,3.000000,592.000000,221.161747,1.000000,0.718265,0.548252,0.130601,0.021114,0.000000,0.577097,1,side_channel
0.071249,7.004201,1.000000,65.789724,0.015138,1823.000000,21.000000,0.087041,0.000000,119.000000,153.414781,1.000000,0.999859,0.224920,0.192164,0.011018,0.000000,0.003875,0,正常
0.113547,2.760387,40.000000,148.586099,0.133336,3712.000000,54.000000,0.018503,1.000000,45.000000,599.086580,3.000000,0.502743,0.603692,0.292376,0.012857,2.000000,0.503249,1,ciphertext_analysis
0.033272,7.059444,1.000000,5.438922,0.033088,1649.000000,6.000000,0.451974,0.000000,77.000000,5.600601,1.000000,0.993388,0.221080,0.143195,0.006190,0.000000,0.125319,0,正常
0.041065,7.654670,1.000000,57.289992,0.058314,1759.000000,29.000000,0.101991,0.000000,284.000000,168.768512,1.000000,0.983204,0.174148,0.136890,0.013260,0.000000,0.126050,0,正常
0.352974,4.341383,9.000000,94.302700,0.544473,2329.000000,209.000000,0.019432,4.000000,932.000000,368.983140,2.000000,0.799988,0.406655,0.163375,0.046239,2.000000,0.777100,1,side_channel
0.380556,4.724556,24.000000,425.903688,0.253186,397.000000,0.000000,0.003281,97.000000,3.000000,6.649778,1.000000,0.431634,0.554885,0.831636,0.038734,3.000000,0.833258,1,brute_force
0.090919,7.662580,1.000000,28.342137,0.025586,1751.000000,1.000000,0.014173,0.000000,34.000000,73.948232,1.000000,0.986205,0.081367,0.028426,0.009315,0.000000,0.007083,0,正常
0.037308,7.984206,0.000000,39.448938,0.064823,267.000000,20.000000,0.450876,0.000000,271.000000,180.358149,1.000000,0.980314,0.115544,0.196101,0.016859,0.000000,0.086874,0,正常
0.470169,4.104529,8.000000,815.295573,0.165391,443.000000,1.000000,0.006839,72.000000,16.000000,5.529101,1.000000,0.464207,0.777593,0.645070,0.032936,3.000000,0.835319,1,brute_force
0.030252,7.869081,0.000000,8.228777,0.054357,380.000000,4.000000,0.436601,0.000000,369.000000,38.078745,1.000000,0.983373,0.128693,0.125846,0.010309,0.000000,0.126474,0,正常
0.072183,7.689691,1.000000,13.632821,0.038409,547.000000,16.000000,0.420679,0.000000,99.000000,37.006957,1.000000,0.981655,0.085353,0.073868,0.002631,0.000000,0.134269,0,正常
0.699402,5.207358,4.000000,118.978894,0.221308,1213.000000,153.000000,0.041699,2.000000,658.000000,76.874447,2.000000,0.710419,0.310567,0.286086,0.020970,0.000000,0.782426,1,side_channel
0.136103,2.260450,51.000000,77.777106,0.185383,7484.000000,9.000000,0.014199,4.000000,185.000000,131.695752,3.000000,0.615811,0.459532,0.341461,0.024447,1.000000,0.664264,1,ciphertext_analysis
0.020476,7.593346,0.000000,39.958154,0.018920,230.000000,6.000000,0.365119,0.000000,65.000000,37.331583,1.000000,0.985841,0.256127,0.130153,0.016145,0.000000,0.003586,0,正常
0.051545,7.067022,0.000000,62.003859,0.038858,1131.000000,12.000000,0.320391,0.000000,440.000000,104.035203,1.000000,0.994510,0.179109,0.150791,0.005060,0.000000,0.125677,0,正常
0.226396,4.246290,49.000000,699.518327,0.160749,330.000000,1.000000,0.005641,68.000000,27.000000,6.935609,1.000000,0.375420,0.638161,0.403314,0.043387,14.000000,0.914902,1,brute_force
0.097968,7.609635,1.000000,57.457698,0.037803,691.000000,13.000000,0.280341,0.000000,92.000000,86.720055,1.000000,0.987845,0.254561,0.030937,0.013181,0.000000,0.141072,0,正常
0.082323,7.636208,1.000000,7.817380,0.027590,153.000000,6.000000,0.351738,0.000000,213.000000,15.879782,1.000000,0.980451,0.114986,0.084292,0.008425,0.000000,0.004178,0,正常
0.080648,7.073828,0.000000,48.941004,0.040889,1520.000000,21.000000,0.259743,0.000000,249.000000,140.683147,1.000000,0.982156,0.255017,0.196737,0.008245,0.000000,0.142421,0,正常
0.023483,7.257462,0.000000,70.309886,0.038586,1618.000000,13.000000,0.499663,0.000000,395.000000,178.325544,1.000000,0.997448,0.273663,0.044685,0.012164,0.000000,0.071133,0,正常
0.026692,7.906591,0.000000,48.696989,0.033362,1077.000000,24.000000,0.297417,0.000000,158.000000,156.044648,1.000000,0.998600,0.065994,0.140267,0.011257,0.000000,0.055081,0,正常
0.519153,5.926398,5.000000,139.075580,0.491099,1214.000000,86.000000,0.028894,0.000000,796.000000,412.598019,2.000000,0.703512,0.231280,0.294795,0.056409,0.000000,0.440229,1,side_channel
1.354381,5.145915,17.000000,58.439635,0.285711,391.000000,104.000000,0.037969,18.000000,1962.000000,62.607254,4.000000,0.533770,0.625198,0.631864,0.034464,2.000000,0.799109,1,key_recovery
0.085965,7.489054,0.000000,13.478486,0.066008,1558.000000,11.000000,0.322292,0.000000,245.000000,15.444168,1.000000,0.984315,0.119442,0.060109,0.006363,0.000000,0.135492,0,正常
0.114029,3.852592,45.000000,135.748283,0.052370,9446.000000,8.000000,0.011717,7.000000,122.000000,442.415042,3.000000,0.591386,0.659764,0.459196,0.027494,5.000000,0.681800,1,ciphertext_analysis
0.036757,7.933159,1.000000,31.765203,0.017756,1397.000000,14.000000,0.301809,0.000000,82.000000,189.536681,1.000000,0.989582,0.153008,0.057816,0.012782,0.000000,0.139577,0,正常
0.082344,7.620941,0.000000,47.966038,0.023952,1619.000000,24.000000,0.474681,0.000000,357.000000,138.479135,1.000000,0.986677,0.081404,0.159456,0.016201,0.000000,0.022400,0,正常
0.087759,7.160582,1.000000,6.963240,0.025201,1252.000000,27.000000,0.355171,0.000000,227.000000,162.254975,1.000000,0.989197,0.075739,0.102888,0.003062,0.000000,0.054625,0,正常
0.180873,4.845884,14.000000,512.357629,0.205139,200.000000,0.000000,0.002034,98.000000,1.000000,2.254792,1.000000,0.618765,0.324940,0.829349,0.032912,3.000000,0.908601,1,brute_force
0.631905,4.429479,3.000000,134.795431,0.193240,2859.000000,99.000000,0.046049,3.000000,289.000000,449.567819,1.000000,0.900412,0.589006,0.305102,0.064192,2.000000,0.407232,1,side_channel
0.763051,5.751021,5.000000,134.759520,0.161556,2076.000000,51.000000,0.023385,2.000000,150.000000,196.535736,2.000000,0.769480,0.361934,0.347841,0.037027,2.000000,0.485338,1,side_channel
0.069953,7.921421,0.000000,7.554306,0.020630,887.000000,23.000000,0.101043,0.000000,275.000000,21.575404,1.000000,0.987102,0.236555,0.107189,0.012341,0.000000,0.053334,0,正常
1.799585,6.108578,11.000000,50.365210,0.817085,441.000000,566.000000,0.089727,16.000000,795.000000,20.989820,3.000000,0.540312,0.451848,0.340970,0.021968,7.000000,0.719248,1,key_recovery
0.399717,4.054396,9.000000,121.130278,0.513396,1137.000000,239.000000,0.024339,2.000000,602.000000,311.586054,2.000000,0.761996,0.443530,0.344273,0.039877,0.000000,0.403669,1,side_channel
0.042510,7.877943,0.000000,11.960767,0.062524,1392.000000,28.000000,0.065898,0.000000,142.000000,31.191369,1.000000,0.983669,0.062799,0.046157,0.003286,0.000000,0.084308,0,正常
0.058646,7.404680,0.000000,28.139158,0.075221,1563.000000,27.000000,0.395464,0.000000,128.000000,160.283257,1.000000,0.996966,0.174327,0.108654,0.019893,0.000000,0.098660,0,正常
1.251491,5.771084,23.000000,11.691583,0.317976,643.000000,377.000000,0.099408,4.000000,1810.000000,50.946463,4.000000,0.526200,0.422804,0.461382,0.028971,6.000000,0.853426,1,key_recovery
0.062672,7.395793,0.000000,38.086333,0.055915,1420.000000,11.000000,0.174807,0.000000,421.000000,50.924979,1.000000,0.984077,0.104026,0.063746,0.018648,0.000000,0.088322,0,正常
0.082141,7.400884,1.000000,52.595197,0.056656,1485.000000,20.000000,0.327940,0.000000,214.000000,55.530558,1.000000,0.996561,0.190277,0.132828,0.017972,0.000000,0.067798,0,正常
0.474381,5.323147,7.000000,140.965623,0.151720,1551.000000,31.000000,0.029560,2.000000,802.000000,202.846905,1.000000,0.717270,0.260742,0.305506,0.051672,0.000000,0.716607,1,side_channel
0.089795,7.096126,0.000000,52.614736,0.046700,283.000000,12.000000,0.471424,0.000000,271.000000,198.383280,1.000000,0.994716,0.260532,0.187392,0.016930,0.000000,0.001312,0,正常
0.083714,7.580320,0.000000,42.991208,0.026246,940.000000,1.000000,0.321901,0.000000,32.000000,89.941287,1.000000,0.989108,0.132364,0.051731,0.015038,0.000000,0.112950,0,正常
0.226571,3.716907,32.000000,616.379663,0.148775,305.000000,1.000000,0.004164,99.000000,26.000000,7.529855,1.000000,0.417211,0.617630,0.447657,0.025644,10.000000,0.616591,1,brute_force
1.737257,6.850389,24.000000,43.728394,0.419229,144.000000,235.000000,0.071419,9.000000,1205.000000,95.898628,4.000000,0.288793,0.690027,0.511721,0.027711,7.000000,0.961817,1,key_recovery
0.024039,7.438646,0.000000,5.433841,0.039831,1228.000000,16.000000,0.271572,0.000000,58.000000,55.239750,1.000000,0.980317,0.207151,0.072629,0.019036,0.000000,0.100912,0,正常
0.071190,7.612987,0.000000,9.652957,0.063923,772.000000,18.000000,0.253070,0.000000,315.000000,150.461141,1.000000,0.999746,0.070496,0.081135,0.007811,0.000000,0.086329,0,正常
0.026367,7.939720,1.000000,40.234447,0.050048,1065.000000,15.000000,0.150847,0.000000,290.000000,81.307128,1.000000,0.983432,0.193055,0.028901,0.017761,0.000000,0.078768,0,正常
0.082229,7.435382,1.000000,38.916922,0.032801,762.000000,29.000000,0.474931,0.000000,100.000000,104.784749,1.000000,0.996657,0.164700,0.022575,0.001340,0.000000,0.047141,0,正常
0.097426,7.014346,0.000000,50.228339,0.033256,624.000000,11.000000,0.097240,0.000000,359.000000,59.108445,1.000000,0.993451,0.174367,0.126252,0.008330,0.000000,0.072528,0,正常
0.158295,4.978295,11.000000,940.780173,0.320443,117.000000,1.000000,0.002291,92.000000,17.000000,1.588731,1.000000,0.616373,0.767769,0.490296,0.014971,12.000000,0.831206,1,brute_force
0.042197,7.795536,1.000000,27.558726,0.010983,1082.000000,21.000000,0.320850,0.000000,146.000000,118.572881,1.000000,0.987851,0.198919,0.058596,0.006693,0.000000,0.144584,0,正常
0.325399,4.900831,8.000000,147.471507,0.254897,2982.000000,254.000000,0.025216,3.000000,125.000000,498.126330,2.000000,0.702299,0.365044,0.198894,0.057941,0.000000,0.649701,1,side_channel
0.049238,7.273112,1.000000,17.416278,0.016995,1599.000000,26.000000,0.310733,0.000000,295.000000,72.501633,1.000000,0.994870,0.096483,0.093512,0.010432,0.000000,0.039832,0,正常
0.311925,3.739891,8.000000,848.562199,0.476415,243.000000,1.000000,0.002216,12.000000,6.000000,2.842290,1.000000,0.519273,0.528294,0.861766,0.021550,4.000000,0.637581,1,brute_force
0.623433,4.703332,5.000000,68.260292,0.345081,769.000000,284.000000,0.049969,2.000000,551.000000,260.434682,1.000000,0.933276,0.219590,0.258043,0.050298,0.000000,0.774293,1,side_channel
0.649130,6.357756,9.000000,16.785211,0.839450,476.000000,421.000000,0.085773,10.000000,619.000000,97.722492,4.000000,0.309971,0.444722,0.563797,0.024402,8.000000,0.862785,1,key_recovery
0.031420,7.684424,1.000000,32.744592,0.017876,609.000000,3.000000,0.432773,0.000000,271.000000,6.950433,1.000000,0.982318,0.120691,0.055116,0.010264,0.000000,0.143258,0,正常
0.056374,7.097897,1.000000,12.812406,0.044747,1266.000000,4.000000,0.098581,0.000000,468.000000,117.330356,1.000000,0.985533,0.261891,0.053996,0.007375,0.000000,0.010669,0,正常
0.074064,4.445956,46.000000,92.338554,0.064030,6754.000000,40.000000,0.012766,4.000000,170.000000,421.464426,2.000000,0.754389,0.384668,0.474663,0.008837,4.000000,0.634151,1,ciphertext_analysis
0.059560,7.130457,1.000000,66.236620,0.025722,1754.000000,16.000000,0.230925,0.000000,237.000000,159.733903,1.000000,0.992928,0.244388,0.144135,0.015557,0.000000,0.072889,0,正常
0.088822,7.269137,0.000000,38.632736,0.075333,742.000000,7.000000,0.062864,0.000000,422.000000,198.760491,1.000000,0.991501,0.128512,0.150853,0.015978,0.000000,0.031676,0,正常
0.369102,4.992757,1.000000,106.512218,0.229180,2622.000000,249.000000,0.015061,2.000000,332.000000,105.593913,2.000000,0.740468,0.300699,0.132335,0.029779,1.000000,0.483417,1,side_channel
0.087468,7.779917,0.000000,34.205360,0.029280,357.000000,10.000000,0.380331,0.000000,108.000000,49.991081,1.000000,0.983598,0.200990,0.026137,0.019913,0.000000,0.098431,0,正常
0.088959,7.520209,0.000000,69.669481,0.045305,717.000000,16.000000,0.415450,0.000000,338.000000,114.224683,1.000000,0.994011,0.132900,0.150953,0.014257,0.000000,0.044950,0,正常
0.038064,7.823593,0.000000,73.869371,0.022928,1264.000000,25.000000,0.187594,0.000000,397.000000,89.812905,1.000000,0.990240,0.228199,0.109142,0.013306,0.000000,0.101675,0,正常
0.211812,3.231888,39.000000,845.162581,0.429542,150.000000,0.000000,0.007697,68.000000,18.000000,4.504446,1.000000,0.564668,0.710338,0.690933,0.041461,11.000000,0.662710,1,brute_force
0.087031,3.915384,39.000000,193.323412,0.171549,5539.000000,21.000000,0.009754,2.000000,177.000000,253.428735,3.000000,0.539419,0.386125,0.352884,0.018271,1.000000,0.608144,1,ciphertext_analysis
0.050313,7.831937,0.000000,78.840907,0.028123,444.000000,24.000000,0.061101,0.000000,79.000000,197.195307,1.000000,0.998396,0.127574,0.140182,0.018356,0.000000,0.088367,0,正常
0.240510,3.177354,27.000000,407.469831,0.296751,321.000000,1.000000,0.008273,94.000000,18.000000,2.242072,1.000000,0.359527,0.402433,0.756539,0.019675,12.000000,0.722803,1,brute_force
0.092054,7.816963,1.000000,56.889036,0.053575,1789.000000,10.000000,0.382211,0.000000,465.000000,30.933846,1.000000,0.980534,0.283550,0.155008,0.013400,0.000000,0.045328,0,正常
0.064141,7.207904,0.000000,26.723677,0.035611,123.000000,5.000000,0.232249,0.000000,323.000000,100.780572,1.000000,0.983643,0.290025,0.031552,0.006968,0.000000,0.085493,0,正常
0.363287,4.560625,36.000000,571.813008,0.397292,169.000000,1.000000,0.005884,88.000000,28.000000,2.746128,1.000000,0.397976,0.439919,0.699510,0.023454,8.000000,0.711281,1,brute_force
0.079312,7.287357,0.000000,74.422258,0.074900,1442.000000,28.000000,0.106218,0.000000,366.000000,81.363351,1.000000,0.994012,0.224285,0.178433,0.016306,0.000000,0.134992,0,正常
0.072013,7.954015,1.000000,29.451981,0.066746,130.000000,26.000000,0.316891,0.000000,190.000000,7.189169,1.000000,0.988480,0.264910,0.021752,0.019735,0.000000,0.144691,0,正常
0.429005,3.998440,7.000000,704.500915,0.134032,452.000000,1.000000,0.008623,25.000000,17.000000,1.933936,1.000000,0.504786,0.457195,0.797120,0.025769,6.000000,0.645031,1,brute_force
0.450050,3.517572,8.000000,803.132675,0.384502,369.000000,1.000000,0.005559,99.000000,9.000000,8.717628,1.000000,0.672745,0.669782,0.532616,0.021646,3.000000,0.649967,1,brute_force
0.409531,5.493892,44.000000,484.558849,0.228946,394.000000,0.000000,0.009812,71.000000,7.000000,7.574671,1.000000,0.523819,0.374661,0.468592,0.044928,9.000000,0.709104,1,brute_force
0.030333,7.326741,1.000000,77.703492,0.077569,891.000000,15.000000,0.206402,0.000000,365.000000,27.714879,1.000000,0.983888,0.154093,0.074023,0.019812,0.000000,0.128555,0,正常
0.034776,7.866849,1.000000,78.944924,0.011773,1325.000000,5.000000,0.112574,0.000000,425.000000,133.397056,1.000000,0.986764,0.154017,0.115669,0.013630,0.000000,0.116934,0,正常
0.051446,7.835740,1.000000,42.260369,0.017120,1964.000000,5.000000,0.217673,0.000000,264.000000,66.683953,1.000000,0.985699,0.210797,0.162533,0.005692,0.000000,0.064453,0,正常
0.567112,4.303515,6.000000,129.734182,0.219752,1842.000000,202.000000,0.041557,4.000000,859.000000,347.286110,1.000000,0.729020,0.305252,0.338804,0.043868,0.000000,0.455066,1,side_channel
0.070544,7.380907,1.000000,38.235943,0.064416,931.000000,26.000000,0.479018,0.000000,191.000000,83.390028,1.000000,0.995048,0.065375,0.022129,0.005794,0.000000,0.039497,0,正常
0.024083,7.350834,1.000000,64.238676,0.079006,1963.000000,21.000000,0.474505,0.000000,44.000000,196.564717,1.000000,0.987059,0.133434,0.046215,0.015658,0.000000,0.133623,0,正常
0.262145,4.679699,22.000000,401.512405,0.327806,438.000000,0.000000,0.001659,28.000000,4.000000,2.684680,1.000000,0.369679,0.761944,0.690447,0.027382,6.000000,0.946331,1,brute_force
0.066958,7.994094,0.000000,34.700377,0.064252,925.000000,8.000000,0.041647,0.000000,298.000000,77.799690,1.000000,0.988391,0.124509,0.125663,0.003550,0.000000,0.052720,0,正常
0.066405,7.968085,0.000000,5.092614,0.052072,1634.000000,22.000000,0.465615,0.000000,230.000000,184.975634,1.000000,0.999936,0.105294,0.192983,0.018756,0.000000,0.083646,0,正常
0.028257,7.856986,0.000000,57.322468,0.072721,732.000000,8.000000,0.487341,0.000000,242.000000,187.963733,1.000000,0.983495,0.282706,0.095689,0.011062,0.000000,0.003166,0,正常
0.099283,7.534605,0.000000,71.552444,0.027303,1528.000000,11.000000,0.350073,0.000000,262.000000,29.822410,1.000000,0.980940,0.235192,0.055500,0.002064,0.000000,0.116918,0,正常
0.065229,7.286044,1.000000,33.894004,0.041040,1444.000000,8.000000,0.044129,0.000000,470.000000,129.045680,1.000000,0.990226,0.217428,0.031918,0.007365,0.000000,0.047504,0,正常
0.185067,2.777925,77.000000,188.715800,0.176444,3578.000000,48.000000,0.015845,5.000000,191.000000,266.293639,3.000000,0.630681,0.491623,0.496745,0.005956,1.000000,0.569039,1,ciphertext_analysis
0.094324,7.385035,1.000000,71.919941,0.019377,1199.000000,12.000000,0.080731,0.000000,266.000000,135.332224,1.000000,0.993483,0.053370,0.061934,0.014711,0.000000,0.062695,0,正常
0.132433,2.591151,43.000000,189.590035,0.159968,7545.000000,47.000000,0.019742,1.000000,190.000000,967.437653,3.000000,0.804465,0.641025,0.415490,0.011331,5.000000,0.507374,1,ciphertext_analysis
